selection,run,generation,best_fitness,mean_fitness,dna_file
ROULETTE,5,40,145079.8872163235,45806.3821261194,roulette/run_05/best_snakes/generation_040.dna
ROULETTE,5,41,145079.8872163235,44118.8993553222,
ROULETTE,5,42,145079.8872163235,47209.1833235912,
ROULETTE,5,43,145079.8872163235,41976.2014097967,
ROULETTE,5,44,145079.8872163235,49002.5899473061,
ROULETTE,5,45,145079.8872163235,56257.6737347270,roulette/run_05/best_snakes/generation_045.dna
ROULETTE,5,46,145079.8872163235,54041.9219159406,
ROULETTE,5,47,145079.8872163235,47783.1904499001,
ROULETTE,5,48,145079.8872163235,60426.7531961641,
ROULETTE,5,49,145079.8872163235,61048.9660129868,
ROULETTE,5,50,145079.8872163235,54525.0164797691,roulette/run_05/best_snakes/generation_050.dna
ROULETTE,5,51,145079.8872163235,60310.9275651534,
ROULETTE,5,52,145079.8872163235,57946.2769122383,
ROULETTE,5,53,145079.8872163235,53576.2239627262,
ROULETTE,5,54,145079.8872163235,58658.5517834401,
ROULETTE,5,55,145079.8872163235,62964.5524929809,roulette/run_05/best_snakes/generation_055.dna
ROULETTE,5,56,145079.8872163235,59061.9498789427,
ROULETTE,5,57,145079.8872163235,52598.0593424292,
ROULETTE,5,58,145079.8872163235,57287.3453413301,
ROULETTE,5,59,148376.3569292327,63025.4577573674,
ROULETTE,5,60,148376.3569292327,59514.6489339055,roulette/run_05/best_snakes/generation_060.dna
ROULETTE,5,61,148376.3569292327,55528.6156558431,
ROULETTE,5,62,148376.3569292327,59960.1760113630,
ROULETTE,5,63,148376.3569292327,59167.0152891875,
ROULETTE,5,64,148376.3569292327,61954.6662167174,
ROULETTE,5,65,148376.3569292327,59936.5079986941,roulette/run_05/best_snakes/generation_065.dna
ROULETTE,5,66,148376.3569292327,60143.2938857902,
ROULETTE,5,67,160962.9294748827,54742.8352187214,
ROULETTE,5,68,160962.9294748827,58267.6183027260,
ROULETTE,5,69,160962.9294748827,64948.0244535030,
ROULETTE,5,70,160962.9294748827,60504.6647690081,roulette/run_05/best_snakes/generation_070.dna
ROULETTE,5,71,160962.9294748827,53872.8245799409,
ROULETTE,5,72,160962.9294748827,54522.3146058993,
ROULETTE,5,73,160962.9294748827,60146.1220897593,
ROULETTE,5,74,160962.9294748827,60723.1859849517,
ROULETTE,5,75,160962.9294748827,68170.9876521437,roulette/run_05/best_snakes/generation_075.dna
ROULETTE,5,76,160962.9294748827,67737.3424057074,
ROULETTE,5,77,160962.9294748827,65412.0805620620,
ROULETTE,5,78,160962.9294748827,60398.3146352932,
ROULETTE,5,79,160962.9294748827,65558.4364718099,
ROULETTE,5,80,160962.9294748827,54695.7104458628,roulette/run_05/best_snakes/generation_080.dna
ROULETTE,5,81,160962.9294748827,57073.8404103252,
ROULETTE,5,82,160962.9294748827,59101.9475762872,
ROULETTE,5,83,160962.9294748827,62923.8192882284,
ROULETTE,5,84,160962.9294748827,57894.5533424249,
ROULETTE,5,85,160962.9294748827,66294.5081995664,roulette/run_05/best_snakes/generation_085.dna
ROULETTE,5,86,160962.9294748827,64721.0340052944,
ROULETTE,5,87,160962.9294748827,58428.0154868580,
ROULETTE,5,88,160962.9294748827,59896.1550416944,
ROULETTE,5,89,160962.9294748827,53449.9240785467,
ROULETTE,5,90,187554.4845555974,58755.1753033471,roulette/run_05/best_snakes/generation_090.dna
ROULETTE,5,91,187554.4845555974,61932.2695015885,
ROULETTE,5,92,187554.4845555974,58010.1953789839,
ROULETTE,5,93,187554.4845555974,62286.4804706028,
ROULETTE,5,94,187554.4845555974,63042.2431815991,
ROULETTE,5,95,187554.4845555974,61931.3580522848,roulette/run_05/best_snakes/generation_095.dna
ROULETTE,5,96,187554.4845555974,66358.4052173608,
ROULETTE,5,97,187554.4845555974,60671.4486753033,
ROULETTE,5,98,187554.4845555974,61114.1056812536,
ROULETTE,5,99,187554.4845555974,62171.7596228797,
ROULETTE,5,100,187554.4845555974,65390.3014718887,roulette/run_05/best_snakes/generation_100.dna
ROULETTE,5,101,187554.4845555974,61745.8605656046,
ROULETTE,5,102,187554.4845555974,68654.1838694786,
ROULETTE,5,103,187554.4845555974,63832.5202885249,
ROULETTE,5,104,187554.4845555974,68861.9875408394,
ROULETTE,5,105,187554.4845555974,58877.9684671990,roulette/run_05/best_snakes/generation_105.dna
ROULETTE,5,106,187554.4845555974,65748.2062521437,
ROULETTE,5,107,187554.4845555974,62417.8439944774,
ROULETTE,5,108,187554.4845555974,57152.6426557963,
ROULETTE,5,109,187554.4845555974,65719.3832423093,
ROULETTE,5,110,187554.4845555974,69139.6096519157,roulette/run_05/best_snakes/generation_110.dna
ROULETTE,5,111,187554.4845555974,63432.1694151440,
ROULETTE,5,112,187554.4845555974,57310.4212116413,
ROULETTE,5,113,187554.4845555974,58749.0112000867,
ROULETTE,5,114,187554.4845555974,65679.0017887016,
ROULETTE,5,115,187554.4845555974,61907.3127466104,roulette/run_05/best_snakes/generation_115.dna
ROULETTE,5,116,187554.4845555974,61541.6242552693,
ROULETTE,5,117,187554.4845555974,65034.9098005528,
ROULETTE,5,118,187554.4845555974,58278.1828888513,
ROULETTE,5,119,187554.4845555974,67461.9932649227,
ROULETTE,5,120,187554.4845555974,69155.8291878633,roulette/run_05/best_snakes/generation_120.dna
ROULETTE,5,121,187554.4845555974,72050.7546142002,
ROULETTE,5,122,187554.4845555974,65477.5908049311,
ROULETTE,5,123,187554.4845555974,67118.2779593773,
ROULETTE,5,124,187554.4845555974,67777.4352050911,
ROULETTE,5,125,187554.4845555974,71928.5775190852,roulette/run_05/best_snakes/generation_125.dna
ROULETTE,5,126,187554.4845555974,67951.6752222679,
ROULETTE,5,127,187554.4845555974,60999.6489846926,
ROULETTE,5,128,187554.4845555974,60483.8929234545,
ROULETTE,5,129,187554.4845555974,69932.0445540600,
ROULETTE,5,130,187554.4845555974,60175.0531182966,roulette/run_05/best_snakes/generation_130.dna
RANK,1,0,40450.7521106880,3355.0469831528,rank/run_01/best_snakes/generation_000.dna
RANK,1,1,40450.7521106880,4993.9871570760,
RANK,1,2,40450.7521106880,5798.3849680453,
RANK,1,3,50925.1488535897,6970.0490926421,
RANK,1,4,50925.1488535897,11103.8581070355,
RANK,1,5,50925.1488535897,12252.4460906581,rank/run_01/best_snakes/generation_005.dna
RANK,1,6,50925.1488535897,11894.9523691210,
RANK,1,7,50925.1488535897,12609.3487267723,
RANK,1,8,63447.6968756770,15578.2663260906,
RANK,1,9,79435.6341197970,19928.0905477526,
RANK,1,10,79435.6341197970,21243.4318605135,rank/run_01/best_snakes/generation_010.dna
RANK,1,11,79435.6341197970,23169.5255155869,
RANK,1,12,79435.6341197970,24789.0980559710,
RANK,1,13,79435.6341197970,24533.3952567460,
RANK,1,14,79435.6341197970,24359.3720266827,
RANK,1,15,98838.1259822307,28539.5603014935,rank/run_01/best_snakes/generation_015.dna
RANK,1,16,98838.1259822307,26504.5127649444,
RANK,1,17,98838.1259822307,27737.1578635895,
RANK,1,18,98838.1259822307,27806.5160090341,
RANK,1,19,98838.1259822307,25637.3166053037,
RANK,1,20,98838.1259822307,26920.8949723368,rank/run_01/best_snakes/generation_020.dna
RANK,1,21,98838.1259822307,29391.7364892379,
RANK,1,22,108630.5623605666,30067.4907009144,
RANK,1,23,108630.5623605666,35012.9814287581,
RANK,1,24,108630.5623605666,33119.7484477266,
RANK,1,25,108630.5623605666,31252.7254938714,rank/run_01/best_snakes/generation_025.dna
RANK,1,26,108630.5623605666,36040.6287253661,
RANK,1,27,108630.5623605666,35639.4840209875,
RANK,1,28,108630.5623605666,34376.8495972991,
RANK,1,29,108630.5623605666,36973.8933528323,
RANK,1,30,108630.5623605666,41972.9689945164,rank/run_01/best_snakes/generation_030.dna
RANK,1,31,108630.5623605666,39137.6877043873,
RANK,1,32,114517.7576307144,43531.6507156902,
RANK,1,33,114517.7576307144,43932.4106305404,
RANK,1,34,114517.7576307144,43190.0198836741,
RANK,1,35,114517.7576307144,44971.6492226730,rank/run_01/best_snakes/generation_035.dna
RANK,1,36,130876.1497455525,45844.1960097522,
RANK,1,37,130876.1497455525,45327.8925679217,
RANK,1,38,130876.1497455525,44616.6558376107,
RANK,1,39,130876.1497455525,46167.7025169289,
RANK,1,40,130876.1497455525,49738.3748468285,rank/run_01/best_snakes/generation_040.dna
RANK,1,41,130876.1497455525,48964.7874130161,
RANK,1,42,130876.1497455525,48845.4573679476,
RANK,1,43,148083.4098867390,57123.2320832809,
RANK,1,44,196165.3850488118,58174.8403623961,
RANK,1,45,196165.3850488118,52466.4976721274,rank/run_01/best_snakes/generation_045.dna
RANK,1,46,196165.3850488118,64364.0201234249,
RANK,1,47,196165.3850488118,69978.0020837915,
RANK,1,48,196165.3850488118,61240.0948682721,
RANK,1,49,196165.3850488118,59581.1434423490,
RANK,1,50,196165.3850488118,58432.6256959801,rank/run_01/best_snakes/generation_050.dna
RANK,1,51,196165.3850488118,62477.6604522080,
RANK,1,52,196165.3850488118,69085.0880567385,
RANK,1,53,196165.3850488118,69078.3461090132,
RANK,1,54,196165.3850488118,66663.8446397619,
RANK,1,55,196165.3850488118,62086.7255717093,rank/run_01/best_snakes/generation_055.dna
RANK,1,56,196165.3850488118,71900.7622421437,
RANK,1,57,196165.3850488118,65892.8553405511,
RANK,1,58,196165.3850488118,75479.0787935177,
RANK,1,59,196165.3850488118,73844.0000322216,
RANK,1,60,196165.3850488118,72626.2270057812,rank/run_01/best_snakes/generation_060.dna
RANK,1,61,196165.3850488118,79177.0302896184,
RANK,1,62,196165.3850488118,77886.7565053383,
RANK,1,63,196165.3850488118,79900.2216507596,
RANK,1,64,196165.3850488118,72313.5209465736,
RANK,1,65,196165.3850488118,81870.3332208565,rank/run_01/best_snakes/generation_065.dna
RANK,1,66,196165.3850488118,65843.0050281349,
RANK,1,67,196165.3850488118,73217.2575049104,
RANK,1,68,196165.3850488118,74178.2708893043,
RANK,1,69,196165.3850488118,76975.2099213641,
RANK,1,70,196165.3850488118,81695.9031750464,rank/run_01/best_snakes/generation_070.dna
RANK,1,71,196165.3850488118,76241.8395544206,
RANK,1,72,196165.3850488118,71879.1456311938,
RANK,1,73,196165.3850488118,63767.1215169541,
RANK,1,74,196165.3850488118,73191.0418909763,
RANK,1,75,196165.3850488118,75368.7678629639,rank/run_01/best_snakes/generation_075.dna
RANK,1,76,196165.3850488118,80057.1336875283,
RANK,1,77,196165.3850488118,79397.3826563912,
RANK,1,78,196165.3850488118,72304.6839879910,
RANK,1,79,196165.3850488118,77900.4248517184,
RANK,1,80,196165.3850488118,80316.8107149152,rank/run_01/best_snakes/generation_080.dna
RANK,1,81,196165.3850488118,81109.1761361057,
RANK,1,82,196165.3850488118,68258.3640259976,
RANK,1,83,196165.3850488118,84266.2582225132,
RANK,1,84,196165.3850488118,63576.6894032902,
RANK,2,0,18466.8115149220,2451.4503114480,rank/run_02/best_snakes/generation_000.dna
RANK,2,1,31143.7060909779,3506.6881938877,
RANK,2,2,43454.6823424142,5172.1479929400,
RANK,2,3,43454.6823424142,6975.3768078233,
RANK,2,4,44346.7856012043,9661.0499555558,
RANK,2,5,54139.1222417472,13880.7716442572,rank/run_02/best_snakes/generation_005.dna
RANK,2,6,54139.1222417472,13089.4311883518,
RANK,2,7,54139.1222417472,16328.7344050646,
RANK,2,8,54139.1222417472,17653.9016221428,
RANK,2,9,57920.6340275512,18274.2605342805,
RANK,2,10,70011.7437861449,23277.6236152898,rank/run_02/best_snakes/generation_010.dna
RANK,2,11,70011.7437861449,23816.3053961608,
RANK,2,12,70011.7437861449,25408.4290951915,
RANK,2,13,70011.7437861449,24879.0491139498,
RANK,2,14,83575.0939813753,23615.0251957771,
RANK,2,15,83575.0939813753,20545.5152039314,rank/run_02/best_snakes/generation_015.dna
RANK,2,16,83575.0939813753,24340.4550649016,
RANK,2,17,83575.0939813753,22608.5369606209,
RANK,2,18,83575.0939813753,23627.3604292793,
RANK,2,19,83575.0939813753,23749.8689086495,
RANK,2,20,83575.0939813753,25613.2519420646,rank/run_02/best_snakes/generation_020.dna
RANK,2,21,83575.0939813753,23323.0766417961,
RANK,2,22,83575.0939813753,27188.4962564284,
RANK,2,23,83575.0939813753,25290.0989304330,
RANK,2,24,83575.0939813753,26262.1183388249,
RANK,2,25,83575.0939813753,29079.9971453099,rank/run_02/best_snakes/generation_025.dna
RANK,2,26,83575.0939813753,28367.7066349088,
RANK,2,27,83575.0939813753,25099.8671464960,
RANK,2,28,83575.0939813753,27429.9028189235,
RANK,2,29,119555.9309572724,30508.6588925502,
RANK,2,30,119555.9309572724,30622.8904728704,rank/run_02/best_snakes/generation_030.dna
RANK,2,31,119555.9309572724,29072.1158790959,
RANK,2,32,119555.9309572724,36751.7402476500,
RANK,2,33,119555.9309572724,35429.7478876770,
RANK,2,34,119555.9309572724,38162.6980672454,
RANK,2,35,119555.9309572724,41363.4044953884,rank/run_02/best_snakes/generation_035.dna
RANK,2,36,119555.9309572724,42147.0708154052,
RANK,2,37,119555.9309572724,43488.6453380621,
RANK,2,38,119555.9309572724,41578.0675793908,
RANK,2,39,119555.9309572724,41043.4187489410,
RANK,2,40,119555.9309572724,44608.8806186046,rank/run_02/best_snakes/generation_040.dna
RANK,2,41,119555.9309572724,42487.1188479350,
RANK,2,42,119555.9309572724,41342.3878033294,
RANK,2,43,119555.9309572724,45347.2769298147,
RANK,2,44,119555.9309572724,45309.1630973183,
RANK,2,45,119555.9309572724,44250.9859630348,rank/run_02/best_snakes/generation_045.dna
RANK,2,46,119555.9309572724,40860.0856326977,
RANK,2,47,119555.9309572724,48092.1350071286,
RANK,2,48,119555.9309572724,43367.7362504796,
RANK,2,49,119555.9309572724,43709.6232906653,
RANK,2,50,119555.9309572724,43071.1285256629,rank/run_02/best_snakes/generation_050.dna
RANK,2,51,119555.9309572724,40249.0573442953,
RANK,2,52,119555.9309572724,44912.5736479194,
RANK,2,53,119555.9309572724,43850.2711272284,
RANK,2,54,119555.9309572724,45113.7692105889,
RANK,2,55,119555.9309572724,39030.0036255807,rank/run_02/best_snakes/generation_055.dna
RANK,2,56,119555.9309572724,43120.4323606249,
RANK,2,57,119555.9309572724,36630.2370009232,
RANK,2,58,119555.9309572724,37399.1925904041,
RANK,2,59,119555.9309572724,39708.8689494226,
RANK,2,60,119555.9309572724,41923.1915193641,rank/run_02/best_snakes/generation_060.dna
RANK,2,61,119555.9309572724,39685.4117193034,
RANK,2,62,119555.9309572724,42158.6295500846,
RANK,2,63,119555.9309572724,42417.4169176862,
RANK,2,64,119555.9309572724,44452.0687260388,
RANK,2,65,119555.9309572724,46677.7965269094,rank/run_02/best_snakes/generation_065.dna
RANK,2,66,119555.9309572724,41239.4474091814,
RANK,2,67,119555.9309572724,38967.3617948075,
RANK,2,68,119555.9309572724,46515.5535141379,
RANK,2,69,124010.7419132351,46517.1049776470,
RANK,2,70,128665.7514171658,46234.3093344153,rank/run_02/best_snakes/generation_070.dna
RANK,2,71,128665.7514171658,51127.8663454902,
RANK,2,72,128665.7514171658,45052.9327268797,
RANK,2,73,128665.7514171658,45504.9255386936,
RANK,2,74,128665.7514171658,50654.4867719466,
RANK,2,75,128665.7514171658,51214.6418541268,rank/run_02/best_snakes/generation_075.dna
RANK,2,76,128665.7514171658,55659.1783746417,
RANK,2,77,128665.7514171658,54153.5309194740,
RANK,2,78,128665.7514171658,56251.9191631929,
RANK,2,79,128665.7514171658,49624.6219308607,
RANK,2,80,128665.7514171658,47802.4838122672,rank/run_02/best_snakes/generation_080.dna
RANK,2,81,128665.7514171658,52306.0298871611,
RANK,2,82,128665.7514171658,54080.4291012859,
RANK,2,83,128665.7514171658,48675.5363745325,
RANK,2,84,136052.5234701531,56136.7919899557,
RANK,2,85,136052.5234701531,53785.8739616726,rank/run_02/best_snakes/generation_085.dna
RANK,2,86,136052.5234701531,50459.4257941708,
RANK,2,87,161015.4895476544,59192.1714979819,
RANK,2,88,161015.4895476544,53514.7766647890,
RANK,2,89,161015.4895476544,58765.1199626705,
RANK,2,90,161015.4895476544,62241.5131305054,rank/run_02/best_snakes/generation_090.dna
RANK,2,91,161015.4895476544,57237.1223180608,
RANK,2,92,161015.4895476544,57660.4098750119,
RANK,2,93,161015.4895476544,59305.5472216040,
RANK,2,94,161015.4895476544,59846.8546563221,
RANK,2,95,161015.4895476544,64756.6397566027,rank/run_02/best_snakes/generation_095.dna
RANK,2,96,167023.2754023371,61611.1195027031,
RANK,2,97,167023.2754023371,61434.0471608716,
RANK,2,98,167023.2754023371,64585.1333861475,
RANK,2,99,167023.2754023371,54783.2059747428,
RANK,2,100,167023.2754023371,64128.3853273402,rank/run_02/best_snakes/generation_100.dna
RANK,2,101,167023.2754023371,66204.8764257399,
RANK,2,102,167023.2754023371,65768.7371342609,
RANK,2,103,167023.2754023371,71395.0600005880,
RANK,2,104,167023.2754023371,66799.3334844235,
RANK,2,105,167023.2754023371,70831.7429655512,rank/run_02/best_snakes/generation_105.dna
RANK,2,106,167023.2754023371,79272.0115549013,
RANK,2,107,174687.3005766246,81948.5809810897,
RANK,2,108,174687.3005766246,71099.6901119980,
RANK,2,109,181973.8649327134,73894.9175642032,
RANK,2,110,181973.8649327134,75737.6910139695,rank/run_02/best_snakes/generation_110.dna
RANK,2,111,181973.8649327134,81725.4392939570,
RANK,2,112,181973.8649327134,79264.3744106520,
RANK,2,113,181973.8649327134,83522.1676668825,
RANK,2,114,195930.5961015305,86905.3476973869,
RANK,2,115,195930.5961015305,83245.6507447867,rank/run_02/best_snakes/generation_115.dna
RANK,2,116,195930.5961015305,81518.8470715475,
RANK,2,117,224793.5048119041,88284.4436184890,
RANK,2,118,224793.5048119041,82624.3919775610,
RANK,2,119,224793.5048119041,89724.2338697863,
RANK,2,120,224793.5048119041,83398.4608220676,rank/run_02/best_snakes/generation_120.dna
RANK,2,121,224793.5048119041,79334.9578943003,
RANK,2,122,224793.5048119041,88355.4522306691,
RANK,2,123,224793.5048119041,97670.1107924687,
RANK,2,124,224793.5048119041,91534.6126286185,
RANK,2,125,224793.5048119041,92684.1038750555,rank/run_02/best_snakes/generation_125.dna
RANK,2,126,224793.5048119041,100088.3855607154,
RANK,2,127,224793.5048119041,94333.6431163034,
RANK,2,128,224793.5048119041,96794.9883820901,
RANK,2,129,224793.5048119041,86585.4464206675,
RANK,2,130,224793.5048119041,82907.2384048882,rank/run_02/best_snakes/generation_130.dna
RANK,2,131,224793.5048119041,83941.9142112752,
RANK,2,132,224793.5048119041,84694.3993711318,
RANK,2,133,224793.5048119041,88834.1566962633,
RANK,2,134,224793.5048119041,78922.6750969746,
RANK,2,135,224793.5048119041,89194.5140089680,rank/run_02/best_snakes/generation_135.dna
RANK,2,136,224793.5048119041,84337.5712658944,
RANK,2,137,224793.5048119041,95057.4955404008,
RANK,2,138,224793.5048119041,75220.1163872016,
RANK,2,139,224793.5048119041,85221.2241016548,
RANK,2,140,224793.5048119041,78431.3351804508,rank/run_02/best_snakes/generation_140.dna
RANK,2,141,224793.5048119041,89777.7951448367,
RANK,2,142,224793.5048119041,93718.1759426227,
RANK,2,143,224793.5048119041,89517.4481656222,
RANK,2,144,224793.5048119041,90303.3300942008,
RANK,2,145,224793.5048119041,83404.5341375191,rank/run_02/best_snakes/generation_145.dna
RANK,2,146,224793.5048119041,94147.0071227783,
RANK,2,147,224793.5048119041,90961.7003593897,
RANK,2,148,224793.5048119041,93079.0914953080,
RANK,2,149,224793.5048119041,82661.3836444928,
RANK,2,150,224793.5048119041,77911.0751199289,rank/run_02/best_snakes/generation_150.dna
RANK,2,151,224793.5048119041,85437.3239175237,
RANK,2,152,224793.5048119041,82413.0951561240,
RANK,2,153,224793.5048119041,97135.8853900714,
RANK,2,154,224793.5048119041,93211.6283959017,
RANK,2,155,224793.5048119041,92000.1294867948,rank/run_02/best_snakes/generation_155.dna
RANK,2,156,224793.5048119041,94179.6410768719,
RANK,2,157,224793.5048119041,97856.2565228729,
RANK,3,0,20916.0475185729,2441.2506746522,rank/run_03/best_snakes/generation_000.dna
RANK,3,1,27599.6717463403,5573.8159715634,
RANK,3,2,27599.6717463403,5324.8821418206,
RANK,3,3,33563.9517375685,7857.6137163796,
RANK,3,4,46781.4742943849,9786.1233972910,
RANK,3,5,46781.4742943849,11069.4929623460,rank/run_03/best_snakes/generation_005.dna
RANK,3,6,46781.4742943849,12893.8302207002,
RANK,3,7,54391.6189288277,15414.6710163665,
RANK,3,8,54391.6189288277,17489.4047075003,
RANK,3,9,58025.5302738659,21457.8470826944,
RANK,3,10,70439.6921104234,23061.1285965328,rank/run_03/best_snakes/generation_010.dna
RANK,3,11,75836.1587175596,27120.9966439721,
